txId,time_step,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128,feat_129,feat_130,feat_131,feat_132,feat_133,feat_134,feat_135,feat_136,feat_137,feat_138,feat_139,feat_140,feat_141,feat_142,feat_143,feat_144,feat_145,feat_146,feat_147,feat_148,feat_149,feat_150,feat_151,feat_152,feat_153,feat_154,feat_155,feat_156,feat_157,feat_158,feat_159,feat_160,feat_161,feat_162,feat_163,feat_164,feat_165
101086,7,-0.093121,0.444941,-0.009495,0.501773,-0.319467,-0.439517,0.660213,0.259367,-0.142924,-0.751873,0.032417,0.910011,-0.077777,1.284134,0.015319,0.368905,0.488731,0.929126,0.214107,0.19328,-0.127742,0.266423,0.7488,0.528691,0.034316,0.651328,-0.04704,-0.293806,0.331604,0.42702,-0.365088,0.668668,0.486341,-0.203432,-0.25847,0.115361,0.084807,0.513875,0.847909,-0.337874,-0.069515,-0.132093,-0.066265,0.855992,0.778429,0.817146,0.004284,-0.088581,-0.502325,0.009074,-0.095117,0.725042,0.236202,0.873388,-0.727972,0.634745,0.221754,0.706432,1.009843,0.898848,0.052286,0.461915,0.06042,0.519967,0.08226,-0.169063,0.466972,0.398111,1.090048,-0.364387,0.122177,-0.69318,1.19481,-0.344596,1.115991,-0.278152,0.813202,0.404727,0.341282,0.370985,0.282217,0.447341,0.274962,0.435786,0.304082,0.674158,0.028913,0.941347,-0.022779,0.443811,0.880333,-0.136367,0.228765,-0.170609,-0.298574,0.461613,0.798758,-1.043489,1.236113,-0.56406,0.192766,0.760982,0.203828,-0.297483,-0.085371,0.277608,0.133916,0.143167,1.116983,-0.068963,-0.03502,1.168181,0.012147,0.662037,0.732484,0.651189,0.718599,0.187289,1.473227,-0.252709,0.327603,-0.550764,-0.806671,-0.027333,0.536098,0.828493,-0.300071,-0.165191,0.373983,0.332944,0.032443,0.163362,-0.209983,0.883426,0.036698,-0.962755,1.171035,-0.409351,-0.208186,0.021194,0.360543,0.941569,0.065224,0.24269,-0.014547,0.770631,0.710499,-0.736171,0.425614,-0.30586,0.034933,0.354278,0.169503,-0.323146,0.611527,0.094098,-0.558687,-0.151275,0.433817,0.369574,0.216233,0.607138,-1.056842,-0.028244,0.771897
101087,4,-0.315596,-0.785014,0.067404,-0.935957,0.093972,0.816497,-0.168576,1.006641,0.266083,0.183438,0.005539,-0.132703,-0.018991,-0.667687,-0.159591,-0.966354,-0.82933,-0.445766,-0.122896,-0.337145,1.037024,-0.099833,1.276747,-0.111837,-0.644277,-1.308721,0.050494,0.009781,-0.575989,0.310607,-0.657276,-0.114869,-0.396351,0.150119,-0.280607,-0.342893,0.69936,-0.224959,0.400687,0.307536,0.394913,-0.296166,-0.555676,-0.203043,0.009582,-0.03045,-0.520141,-0.257789,-0.214292,0.691737,0.788542,0.688497,-0.628177,-0.573785,0.002419,-0.04563,0.234797,-0.48913,0.501593,-0.805026,0.01668,0.112851,0.510536,0.324093,0.285929,0.049907,0.301245,0.519246,0.523342,-0.3009,0.183588,-0.40451,-0.281423,0.366872,-0.470087,0.062794,-0.920239,-0.078402,-0.069771,-0.996558,-0.691901,-0.069954,0.038125,-0.212495,-0.389064,-0.320426,0.706292,0.738543,-0.639333,-0.950702,-0.55674,-0.444853,0.583383,0.420154,-0.054211,-0.640787,-0.287301,1.284869,0.031817,0.234596,0.259154,-0.403821,0.769276,-0.551111,-0.257377,0.973623,-0.268224,0.153378,0.177757,0.558734,-0.444675,-0.174741,0.164895,-0.992533,-0.696426,-0.317567,1.254956,0.081922,0.528492,0.971761,0.287529,-1.284802,-0.400582,-0.472958,0.202297,-0.380988,0.85478,0.211161,-0.374555,-0.410257,-0.771105,-0.325262,0.089953,-0.04415,-0.763037,0.629542,-0.342284,0.02465,0.398233,-0.046227,-0.292162,0.140961,0.181728,0.833189,0.575119,-0.17804,-0.128075,-0.437543,1.416675,0.092074,-0.10765,0.612875,-0.422324,0.356646,0.127223,-0.04159,0.423679,1.080695,-0.93017,0.136076,-0.565977,-0.802384,0.337403,0.189769,0.369714
101088,41,0.45955,-0.765976,0.323929,-0.9718,-0.409507,-0.31061,1.180899,0.992925,0.897494,-0.419565,-0.529618,0.041334,-0.32896,0.1116,-0.28458,-0.54202,-0.180181,-0.190858,0.583829,-0.811596,-0.007706,1.130485,0.47824,0.41156,0.473769,0.300654,0.47301,1.078634,0.237039,0.036069,0.214498,-0.492436,0.296078,0.058189,0.780745,0.231939,1.275663,0.147266,0.650195,-0.058069,0.539493,0.626819,0.124694,0.608561,-0.197701,-0.820385,0.311697,0.58606,0.730082,0.02111,-0.241542,-1.054657,-0.088285,0.17408,0.325668,0.290414,-0.528658,0.478984,0.840514,0.509135,-0.632844,-0.797287,-0.22052,0.186445,0.706125,1.134328,0.274482,-0.353603,-0.037125,-0.254183,-0.184408,-0.516932,0.602963,0.07525,-0.468233,0.396006,0.527316,0.287698,-0.24807,0.613589,-0.303648,0.190855,0.295938,0.134946,-0.798826,0.264719,-0.354121,0.122573,0.636451,-0.405753,0.625417,0.18668,-0.206753,0.189478,0.695638,1.50297,0.492902,-1.527976,0.105351,0.132318,1.154081,-0.311078,0.687038,0.460485,-0.109755,0.954764,-0.207577,-0.267105,-0.486455,-0.199403,-0.760485,0.742765,-0.024202,-0.200393,-0.21556,0.425228,-0.166031,-0.127044,0.270151,-0.580056,-0.257954,-0.589621,-0.093305,0.032867,0.487384,0.787874,0.579048,-0.051919,0.374533,-0.249596,-0.400099,0.036091,0.348909,-0.042133,0.191193,-0.106677,0.598553,0.136228,1.055331,0.602013,0.805028,-0.010915,1.654869,-0.7653,0.759303,-0.071345,-0.100219,0.844605,-0.967156,-0.461588,0.419692,0.120105,0.381525,0.302098,0.060864,0.297417,0.936938,-0.75401,0.590884,-0.059413,-0.483256,-0.709724,-0.020437,0.074039,0.510375
101089,32,-1.490979,-0.481494,-1.318213,-0.289806,-1.412376,-1.659144,-1.44241,-1.185539,-0.385721,-0.996698,-0.672324,-0.48755,-0.832247,-0.987089,-0.942324,-0.60137,-1.473158,-0.975899,-0.528149,0.426476,-1.620797,-0.488422,-1.169224,-1.615959,-1.12169,-1.341017,-0.897149,-0.887185,-0.599726,-2.045045,-1.073809,-1.2135,-0.083566,-1.343419,-0.981859,-1.600382,-1.932105,-2.712164,-0.646852,-1.121101,-1.016095,-1.529606,-0.783959,-1.417996,-1.355988,-1.26229,-0.877703,-1.019887,-0.826004,-1.462929,-0.253681,-0.216785,-1.826874,-1.089023,-1.312665,-0.476139,-0.811698,-1.108229,-1.712943,-0.405811,-1.131845,-1.033266,-0.691629,-0.650143,-1.050659,-1.317227,-1.823636,-0.51339,-1.019903,-1.114257,-0.906064,-0.825851,-1.35661,-1.613873,-0.630288,-0.976048,-1.356726,-1.145948,-0.697128,0.171919,0.015156,-1.134261,-0.98135,-1.551583,-1.142901,-0.956432,-0.617281,-1.678154,-2.295645,-1.02841,-0.214806,-0.472137,-1.408735,-1.536977,-0.400581,-0.94193,-0.344591,-1.116024,-1.097947,-0.924567,-0.605892,-0.727403,-1.772746,-1.809459,-0.608202,-0.492084,-0.98913,-0.874957,-0.917416,-1.318827,-1.157518,-0.98307,-1.085878,-1.441151,-0.728707,-0.934006,-0.668966,-0.667,-0.656979,-0.167653,-0.384978,-0.355711,-0.986633,-1.584437,-1.198118,-0.625995,-0.736174,-1.060222,0.540648,-0.788155,-1.278364,-0.239291,-1.016862,-1.253555,-1.238402,-0.808028,-0.664862,-2.080073,-1.931418,-0.81465,-1.24001,-1.263907,-1.126406,-0.580294,-0.765139,-0.863088,-0.431424,-1.173164,-0.860875,-0.727665,-0.740497,-1.416533,-0.934456,-1.21487,-2.380387,-0.340694,-1.286117,-0.659159,-0.743651,-0.65169,-1.350806,-1.060607,-1.404143,-1.203896,-1.719965
101090,47,1.26447,0.79162,0.305452,0.849194,1.233109,0.606318,0.818948,0.689493,0.52797,0.074098,0.479386,-0.491929,0.059141,0.02644,0.220549,-0.266865,-0.174279,-0.182405,0.553547,0.421166,-0.101198,1.303414,0.547475,1.065583,-0.133754,0.203639,0.309584,0.053029,0.314478,-0.003208,0.076053,0.234094,1.031635,0.948018,0.673517,0.17106,0.44467,0.569262,0.454668,0.421148,0.087379,0.967931,0.432239,0.049057,1.561581,0.498204,0.2257,1.327403,1.727368,-0.541093,-0.212698,0.313946,0.319163,0.334176,0.232026,0.309259,0.649908,0.663894,0.529951,1.04095,0.239387,0.08278,0.836095,0.4462,0.605446,0.408164,0.087022,0.173087,0.317373,0.975724,-0.038314,-1.101307,0.399702,0.660788,0.453336,0.765257,0.98056,1.068186,1.421507,0.6626,0.480859,-0.460991,-0.026033,0.39037,1.340125,1.237491,0.520758,1.188556,0.657874,0.973283,0.548819,0.083596,0.075919,0.511363,0.811905,-0.152308,1.147405,1.006033,0.179589,0.755726,0.136384,1.144124,0.911689,1.038909,0.410078,0.328828,0.367214,-0.465192,0.867566,0.834131,1.514322,1.210309,-0.06047,0.398847,0.04994,-0.05033,0.518406,0.427763,0.725125,0.775552,-0.135623,1.007062,0.173948,-0.255077,0.634941,-0.045017,1.572652,-0.42199,1.41508,0.959003,-0.020528,0.551957,0.333492,0.892659,-0.217481,0.842645,0.44733,0.706951,0.698028,0.687548,0.51917,0.049517,1.510242,0.966994,-0.087017,0.819802,0.542474,-0.162672,0.274679,0.439385,0.96477,0.297222,0.150756,0.227475,1.052698,0.657466,-0.247201,0.918549,0.662285,-0.265251,0.229598,0.456596,-0.227248,0.226224,0.607974
101091,39,-0.514288,-1.035734,-0.47536,-0.856909,-0.061308,-0.066475,-0.9298,-1.082107,0.059523,-1.169368,0.277649,-0.481791,-0.664686,-1.804613,-0.773171,-0.369566,0.403555,-1.137746,-0.894557,-0.739784,-0.74623,-0.863437,-0.644305,-0.247604,-0.813082,-0.301242,-1.450641,0.298942,-0.857816,0.180811,-0.294439,-0.721611,0.088568,0.091611,-0.370625,-0.629412,-1.394658,-0.499688,-0.375355,-0.613846,-0.214993,-0.297988,-0.230589,-1.199504,-0.52508,-0.32995,-0.896153,-0.798341,-0.748307,-0.876672,-1.252633,-0.343191,-0.471593,-0.938405,-0.133529,0.310031,-0.15481,-0.613796,-1.125883,0.620387,-0.255362,-1.12209,-0.495516,-0.739016,-0.043394,-0.919226,-0.901893,-0.78098,-0.279024,-1.267881,-1.612353,-0.203915,0.012361,-0.310334,-0.278584,-0.287375,0.554977,-0.462597,0.219381,-0.24742,-0.469548,-0.33612,0.006779,-0.154585,-0.025683,-1.407926,0.316481,-0.250205,-0.873585,-0.646556,0.45484,-0.752145,-0.944273,0.775664,-0.671786,-0.106006,0.004652,-1.635118,-1.612363,0.437935,-0.306318,0.275118,-0.581039,-0.637095,-1.814975,0.063008,0.202035,-0.038986,0.138826,-0.437323,-0.637771,-0.293037,-1.269772,-1.039832,-0.845088,-0.814482,-0.752377,-1.352161,-0.403741,-0.366782,-1.450083,-0.115982,-0.046514,-1.060712,-0.147156,-1.009194,-0.512046,-1.02729,-0.978541,-0.341868,-0.424359,-0.858913,0.036827,0.286664,0.60136,0.204024,-0.765618,-0.17399,-1.447391,-1.097066,-0.985728,-0.631182,-1.276045,-1.094925,-0.377032,-0.818432,0.229939,-0.705266,-0.997301,-0.469372,-0.104698,0.098297,-0.826132,-0.345488,-1.18893,-1.613805,-0.844991,-0.235126,-1.037014,-0.755114,-1.071384,-0.412135,-0.530585,-0.80866,0.387191
101092,7,-1.234043,-0.806201,-0.868057,-1.3254,-2.346873,-0.596867,-0.939225,-1.025004,-0.49514,-0.812841,-1.609852,-1.421683,-2.275804,-0.42063,-1.00534,-0.961375,-0.338233,-1.300962,-1.07248,-1.283097,0.264351,-0.885629,-0.890549,-0.754689,-1.779646,-1.410172,-0.991746,-0.681371,-0.539453,-0.500659,-1.155534,-0.796682,-0.991523,-1.729361,-0.65357,-0.697034,-1.839932,-0.380869,-1.170019,-0.832226,-0.84801,-1.634131,-1.805799,-1.254575,-1.186205,-0.614529,-1.016443,-1.306814,-1.662243,-0.902689,-1.061568,-0.996437,-0.862556,-0.875198,-1.310447,-1.108445,-1.422786,-1.293011,-0.754349,-1.11772,-1.217266,-1.280188,-1.518944,-1.290198,-0.905207,-1.704235,-0.918979,-1.616704,-1.11817,-0.98681,-1.709646,-1.628718,-0.321916,-0.719815,-1.241807,-0.818403,-0.110436,-1.379002,-0.577967,-0.687353,-1.431182,-1.193186,-1.007349,-1.878051,-1.171669,-0.012889,-0.339884,-0.407432,-1.172472,0.231121,-1.117132,-0.217609,-1.317451,-1.323203,-0.073725,-1.378821,-1.162188,-1.032486,-1.157346,-0.704549,-1.445892,-0.596108,-2.385778,-0.557178,-1.496978,-0.394787,-1.056565,-0.525872,-0.565903,-0.627743,-1.633567,-0.581163,-0.79174,-0.353566,-1.390689,-1.879749,-1.119108,-0.573503,-1.722324,-0.475928,-0.646925,-1.316972,-1.027537,-0.810115,-1.167805,-0.619042,-1.237869,-1.06024,-1.38605,-1.837472,-1.265851,-0.933104,-0.728008,-0.735338,-0.650374,0.048389,-0.482631,-0.113147,-0.097962,-1.251034,-1.209603,-1.130514,-0.720571,-0.758243,-0.307062,-1.715456,-2.050641,-0.518453,-1.222941,-1.155032,-1.197331,-1.062072,-1.369522,-1.505355,-0.693697,-0.289302,-0.902913,-1.074834,-1.083222,0.08307,-0.089965,-1.372777,-1.589692,-1.399473,-0.341027
101093,27,-0.427507,0.671038,0.073397,0.298633,-0.459177,-0.284541,-0.649292,0.162181,0.165883,0.573673,0.173087,-0.199311,-0.158744,-0.303346,0.226452,0.27394,-0.118615,0.05628,0.300403,-0.535005,0.287768,0.088931,0.418439,0.149727,0.521852,0.103191,1.133318,0.359278,-0.47537,0.864174,-0.560336,0.368136,0.141283,-0.270561,-0.33436,-0.231898,-0.200761,0.3452,0.116553,-0.312081,0.283834,0.018343,0.444728,0.033297,0.064166,-0.099528,0.111547,-1.107404,-0.158074,-0.138799,-0.005831,0.384365,-0.505206,1.487877,-0.030861,0.035527,0.222546,0.401056,0.397354,0.028961,0.097879,0.252317,0.75671,0.286511,0.244649,0.333883,0.670141,-0.247847,0.41737,-0.429266,0.139672,-0.26989,-0.150138,-0.051798,-0.569892,-0.164579,0.905975,-0.147235,-0.421805,0.330045,-0.13591,-1.105585,0.484035,1.039778,-0.385795,-0.258255,0.545833,0.641892,0.363413,-0.129536,1.145092,0.168019,0.479466,0.766051,0.2572,0.732352,0.192063,0.115569,-0.116649,0.293968,0.435049,-0.469554,-0.101073,-0.367187,0.796753,-0.345501,-0.06339,0.339952,0.015946,0.000155,0.76135,-0.36707,-1.044101,-0.024596,0.621062,0.728354,0.854561,0.252136,0.312127,0.605721,0.135691,0.217646,-0.085637,0.026393,0.27613,0.239849,0.304868,-0.516158,0.700628,-0.392106,0.287288,0.191124,0.283493,0.195139,-0.535868,-0.401832,0.181905,-0.222607,0.38399,0.448683,0.460389,-0.119841,1.23909,-0.462465,0.802617,0.124076,-0.36174,-0.417234,-0.069415,0.336689,0.146392,0.561361,-0.072874,0.669189,0.601592,0.811046,0.069402,0.229839,0.672896,0.140374,-0.398823,0.607712,0.648171,-0.531204,0.281154
101094,20,0.016941,-1.226413,-0.362833,0.062186,0.145717,0.041436,1.093652,-0.157687,0.076815,-0.721226,-1.017336,-0.154355,-0.881271,-0.197166,0.903576,-0.08945,0.494734,0.053229,0.331477,-0.478434,-0.367426,0.568039,-0.082889,-0.271249,-0.072716,-0.064405,-0.488813,-0.906002,-0.341717,0.539281,-0.791304,-0.324338,-0.13876,0.095616,0.170412,0.243525,-0.166579,0.279036,-0.218748,-0.36073,-0.473466,0.248267,-0.187383,0.478623,-0.348444,-0.837167,-0.248035,-0.090573,0.149292,-0.13772,-0.50016,-0.656359,0.62115,0.133856,-0.087864,-0.553988,0.811336,-0.239848,0.790824,-0.471399,-0.85646,-0.036699,0.71272,0.06843,-0.560815,0.343729,-1.795784,-0.924993,-0.690665,0.24975,0.20173,-0.667571,0.357683,0.460283,-0.10041,0.255556,-0.743391,-0.361243,-0.047622,-0.218344,-0.671184,-0.120964,-0.000566,0.167272,-0.379609,-0.689517,-0.242544,0.275434,0.245124,-0.017034,-0.456949,-0.454007,-0.206754,0.071192,-0.057763,-0.173332,0.343006,-0.110412,0.555388,-0.071337,-0.146497,-0.146351,-1.153366,0.329113,-0.444864,0.729266,-0.47037,0.313878,0.108924,0.392446,0.528815,-0.668168,0.093846,-0.464898,-0.171864,-0.237403,0.008628,-0.181117,-0.68757,-0.008659,-0.608298,1.087908,0.124249,0.915756,-0.86823,0.001014,0.126845,-0.425291,-0.216695,-0.115652,0.272733,-0.08984,-0.259817,0.166711,-0.725774,0.145753,-1.199601,0.425617,-0.444906,-0.396296,-1.230878,0.362644,0.047736,-0.599429,-0.314643,0.133099,0.863512,-0.786483,0.04553,-0.242691,-0.577765,-1.0091,-0.367784,-0.190454,-0.325496,-0.318048,-0.162549,0.217822,-0.682,-0.353471,-0.743844,0.412195,-0.266342,-0.01472,0.790854
101095,46,-0.079085,0.26887,-0.370334,0.278411,-0.408536,0.734638,-0.758418,-0.460635,0.544585,-1.515058,0.065313,-0.524396,-0.260256,-0.417601,-0.90076,-0.415582,-0.323555,0.37594,0.333012,-0.767698,-0.329284,-0.946071,-0.807081,-0.893559,-0.480799,-0.399406,-0.378526,-0.828313,-0.988595,0.312243,0.523902,-0.730766,-0.317571,-0.337911,0.33763,0.110259,0.598681,-1.001116,-0.403498,0.586506,-1.696381,-0.670874,-0.620275,-0.620847,-0.519876,-0.456722,0.185549,-0.031931,-0.672788,0.050957,-0.934102,-0.218142,-0.550116,-1.456416,-0.166495,0.15855,-1.303576,-0.217019,0.645007,-0.537446,-0.126103,-0.672366,0.075285,0.014329,-1.239458,-0.569461,-0.219964,0.336967,0.784443,-0.233154,-0.644244,-1.00898,-0.83322,-0.408065,-0.130921,-0.308221,-1.259211,-0.039227,-0.373432,-0.467031,-0.066973,-0.265919,-0.404894,-0.444415,-0.347774,-0.356557,-0.432531,-0.809234,-0.183089,-0.269396,-0.498682,-0.38265,1.037031,-0.187561,0.318669,-1.241505,-0.239931,-0.404694,-0.504192,0.056797,-1.650611,0.910768,0.676385,-0.092013,-0.076185,0.103644,-0.436717,0.155645,-0.576388,-0.590278,-0.876459,-0.157402,-0.324359,-0.994178,-0.524277,0.249885,-0.177033,-0.87907,-0.294478,0.434543,-0.863316,-0.907838,-0.71155,-0.459158,-0.14016,-1.278627,-1.48776,-0.011904,-0.143065,-0.112975,-1.50395,-0.238302,-0.03598,-0.194454,0.217929,-0.157687,-0.31299,0.185933,-0.414458,-1.566284,-0.729335,-0.40031,0.279759,-0.45031,-1.065945,0.166929,0.465353,-0.245393,0.200323,0.06942,0.465967,-0.020081,-0.375819,-0.169123,0.324288,-0.343643,-0.206517,0.292447,-0.227674,-1.077157,-0.205822,-0.281071,-0.347042,-0.425424,-1.023473
101096,1,0.866008,0.545564,0.070494,1.365975,1.155108,0.723651,0.38034,1.111893,0.123349,1.297435,0.702442,1.080568,0.450661,1.170746,1.073508,1.316113,1.679273,0.798126,-0.005322,0.585984,1.742777,-0.246679,0.983996,0.891212,0.024654,-0.179209,1.46799,0.242559,0.941495,1.831397,-0.024933,1.055613,0.451093,-0.548811,0.359682,1.418443,0.914075,1.210946,0.360409,1.366425,0.443375,0.820405,0.777604,0.855906,0.760792,0.704656,0.979301,1.062411,0.340244,0.392697,-0.080624,0.57247,0.933071,0.807369,1.034176,0.827262,-0.026048,0.536971,0.19968,0.632531,-0.152067,0.559744,0.422548,-0.359168,0.840053,1.555968,1.553545,0.795979,1.182112,1.488431,0.835822,-0.302527,1.358254,0.387439,-0.304148,0.668703,0.204451,1.024329,0.742131,0.128545,0.138634,-0.26989,0.45129,1.210154,2.005537,-0.106515,0.46292,0.530062,1.083838,1.121019,0.459006,0.854458,1.134533,1.558101,1.217189,0.573275,0.735533,0.497482,0.464127,1.325218,1.253834,0.039148,0.94202,1.007194,1.489436,0.932341,-0.227415,1.086111,0.000229,1.011532,1.143768,1.654542,1.12945,0.593328,0.425151,0.783144,-0.38348,0.831731,0.679125,0.262089,0.526069,1.081235,1.652524,1.105726,0.762635,-0.123291,0.544664,0.77651,0.876637,0.997011,0.335816,1.074264,1.279989,0.89506,0.56625,0.762796,1.157118,-0.257955,0.630661,0.731669,1.045426,0.945061,1.669487,0.614957,-0.06091,0.667723,0.474459,0.594095,0.926815,0.157877,1.286435,1.002174,0.878486,1.527797,0.703433,0.713744,1.25507,0.085474,0.171094,0.717507,0.481526,1.010984,1.183983,1.018397,0.394569
101097,38,-0.065719,-0.524514,0.846749,0.011704,0.00474,0.592201,0.672355,-0.495279,-0.924,-0.445288,0.023646,-0.491263,0.475269,-0.513992,-0.555243,-0.816209,-0.893362,-0.993096,0.379926,0.211835,0.865353,-0.433477,0.299529,-0.306854,-0.059456,0.069165,0.378837,0.554703,-0.76694,-0.733091,-0.229345,0.056946,-0.074001,-0.017412,-0.384778,0.332871,0.297343,0.381985,0.676414,-0.935355,-0.293874,0.125879,-0.628319,-0.7365,-0.552155,-1.377812,-0.709444,0.569841,0.580082,-0.67439,-0.270198,-0.52306,0.233177,-0.561127,0.396598,0.080507,-0.460318,-0.43583,-0.188408,-0.177004,0.160523,-0.362978,0.132431,-0.240413,0.512666,0.649279,0.541835,0.34526,0.082482,0.223062,0.060668,0.604368,-0.412708,-0.359839,-0.45603,0.017589,-0.393809,0.475846,0.334942,-0.047891,0.050405,0.21076,-0.544691,-0.455676,-0.380871,-0.890014,-0.926517,0.394692,-1.006124,0.644994,-0.401194,-0.733877,-0.230915,-0.77505,0.651085,-0.380347,-0.214592,-0.344254,0.106581,0.040423,-0.264613,0.905758,-0.056458,-0.35484,-0.263275,-0.095342,-0.504171,0.240066,-0.813027,-0.564371,0.724852,-0.104819,0.372461,-0.422022,0.61894,0.024433,0.434789,0.16311,0.336117,0.44701,-0.708415,-0.315649,-0.697729,0.227857,-0.24884,0.430381,0.911856,0.176296,0.477207,-0.574141,-0.213746,0.040336,-1.685605,-0.332693,-0.025752,-0.448705,0.142781,-0.085138,0.136999,-0.181067,-0.346358,0.929144,-0.200116,-0.038275,0.008226,-0.499617,-0.691127,-0.140258,-0.091881,1.565558,0.863661,1.311322,0.931381,0.171252,0.379995,-0.583625,0.927469,-0.314126,0.145456,-0.286437,-0.003369,0.486646,-0.02173,-0.215862,-0.081383
101098,15,-1.171191,-0.439692,0.262962,-0.422625,-0.478873,0.364222,-0.429457,-0.12305,-0.859105,0.438665,-0.205712,-0.447669,1.168482,0.314084,-0.203299,-0.481706,0.110911,0.780523,0.23434,0.522638,0.213764,0.699764,1.068414,-0.284116,-0.537906,0.37473,0.601382,-0.475076,0.280173,-0.63465,-0.214285,0.467066,-0.409858,-0.285831,-0.559315,0.167563,0.02237,0.266316,0.445827,-0.508161,-0.086324,-0.066754,0.427033,-0.431414,-0.176225,-0.089311,0.266891,-0.129861,-0.114838,0.069317,0.193571,-0.041181,-0.744966,0.516737,-0.210173,0.880649,0.216318,0.350051,0.387737,0.983448,-0.302146,-0.463899,0.720873,-0.923571,0.057879,0.290759,-0.88851,-0.073151,0.630752,-0.06666,0.476557,-0.264556,0.575493,1.058222,-0.303617,0.215529,0.085425,-0.710531,-0.402557,-0.866525,-0.072591,-0.109609,-0.260435,0.553292,0.284185,1.256669,0.002913,0.618668,0.444025,0.346993,0.41842,0.065972,-0.213774,-0.639554,-0.324848,-0.418519,0.194813,0.042645,0.666723,-0.152965,0.449631,0.675679,-0.68614,-0.929084,-0.363976,0.179354,0.754577,-0.32285,0.262319,-0.76751,-0.439951,-0.281334,-1.12016,0.024984,0.036299,0.227437,-0.369377,-0.752434,-0.342821,-0.214929,-0.348668,0.507971,0.128355,-0.390517,-0.559239,-0.468253,0.451037,0.030704,-0.656782,0.052921,0.346806,0.779647,0.049331,-0.480138,0.981825,-0.718058,0.722581,-0.830793,-0.148075,0.092957,-0.287359,-0.179144,0.029113,-0.393245,0.260174,-0.214167,0.529046,0.739081,0.362933,-0.366465,-0.143565,0.014085,0.497967,-0.036176,-0.316745,-0.122012,-0.527086,-0.081861,0.155666,-1.115052,-0.549277,-0.430952,0.107028,0.384167,-0.289213
101099,44,0.788832,-0.58219,0.708051,1.242274,0.315946,0.405733,0.473786,0.451189,1.280405,1.00394,0.711976,0.119873,0.425849,-0.251824,0.637569,0.804287,0.513901,0.100901,0.314024,1.025876,0.668585,0.671197,0.446874,1.231188,1.41401,0.538297,1.319732,0.401645,0.899489,0.783643,0.345073,-0.463495,1.35004,0.378387,0.560107,0.802801,0.076973,0.754529,0.180504,0.49068,-0.022352,0.122498,1.1214,1.057275,1.711778,0.547286,0.553044,0.703296,0.816237,0.43653,-0.560443,1.047526,0.127886,0.39659,0.623433,0.294601,0.969055,1.012794,0.663441,0.439674,0.940873,0.095273,0.418883,1.213888,0.817328,-0.07501,0.508297,2.217246,0.364379,1.293167,1.139077,1.014422,0.555638,0.72133,0.546504,0.483902,0.049934,0.858244,1.522039,0.205584,0.75032,0.440812,0.665639,0.304181,1.49346,0.323577,0.248225,0.510274,1.574097,0.779965,0.139507,0.334627,0.540819,-0.339958,0.10988,0.264617,-0.315254,0.173227,0.341664,0.809289,0.776658,0.931561,0.183635,1.049188,0.812307,-0.400714,1.328927,-0.096357,0.105022,0.555121,1.401471,1.493833,0.211394,0.959607,0.752564,0.660417,0.159034,0.747229,0.479305,0.983851,1.563073,0.094748,0.988603,0.432839,0.724321,0.527124,0.594077,0.009314,2.195132,0.62074,0.533596,0.407976,1.009906,0.857885,0.329178,-0.215502,-0.871233,0.789952,0.529901,-0.050478,0.9501,-0.059385,0.376718,0.234594,1.939297,0.423916,1.071097,0.934963,0.357293,0.680861,0.38213,0.198704,0.610986,-0.005611,-0.013755,0.508528,1.102174,0.68679,0.124413,0.353022,0.884167,0.339348,1.131548,1.773264,0.132293
